,Age,Income,MonthlyDebtRepayment,YearsWithCurrentBank,LoanAmount,Education,EmploymentStatus,CreditHistory,LatePaymentHistory,CurrentBankRelationshipStatus,LoanPurpose,label
884,46.81891489626312,49603.91364561609,175.74854718242955,4.871844471702567,25059.633733138406,Graduate Degree,Unemployed,Satisfied,0,4-6 years,Purchase of Vehicle,1
885,58.46707325736034,54202.4173822941,850.0809471545108,6.072581819034379,16206.574599168282,High School,Employed,Satisfied,3,1-3 years,Personal Loan,1
886,45.839281853259635,37855.94720117531,842.1256430447736,0.6077443578001072,13825.824340857,High School,Employed,Satisfied,2,4-6 years,Purchase of House,1
887,36.40707909212941,56360.915666961344,1416.5013334625344,4.675752049040283,32876.16532620778,Some College,Unemployed,Satisfied,3,More than 6 years,Purchase of Property,1
888,45.90654830692309,42892.409793936255,884.4934564861409,5.286097539757905,21819.96700585643,Graduate Degree,Employed,Moderately Satisfied,0,4-6 years,Purchase of Property,1
889,51.087035805829075,49783.215936825814,1114.8966954222785,6.6992239770324264,25087.742005693905,Graduate Degree,Employed,Dissatisfied,0,1-3 years,Purchase of House,1
890,48.204821811973645,58194.26372005549,1042.377142026239,6.385715168474873,13423.39190537658,Graduate Degree,Employed,Satisfied,3,1-3 years,Purchase of Vehicle,1
891,45.07274031107298,50096.33404716407,360.8300560578398,6.165142637617611,10245.72426782245,High School,Employed,Moderately Satisfied,0,4-6 years,Personal Loan,1
892,50.666746895891535,43454.21164210147,1230.4621649895212,3.400118986596132,15444.401804063116,Graduate Degree,Employed,Satisfied,1,1-3 years,Purchase of Vehicle,1
893,51.692955904456724,48355.852941112535,1064.6189516368863,1.1839957257533849,19007.828900880024,Some College,Employed,Moderately Satisfied,3,4-6 years,Purchase of Vehicle,1
894,53.82158991037527,48674.55561191997,1152.4805919023768,4.213894485877198,11486.23994546121,High School,Employed,Satisfied,0,1-3 years,Personal Loan,1
895,46.48709887589643,44449.83455176809,2177.8713119308977,7.00326365041712,19921.241530796935,Some College,Employed,Satisfied,0,More than 6 years,Purchase of Vehicle,1
896,38.328819196831454,46118.059059993466,374.7661181504235,7.786909055048863,6491.958495452,High School,Employed,Dissatisfied,3,4-6 years,Purchase of House,1
897,41.46713686433323,73979.70755757076,1517.4089949283325,6.4210982045955705,11039.620620241023,Some College,Employed,Satisfied,1,4-6 years,Purchase of House,1
898,52.06508966508357,58413.791719118584,913.7657441798933,5.858681645603468,25367.289986215,Some College,Employed,Moderately Satisfied,3,1-3 years,Purchase of House,1
899,31.83064329012764,45567.795229562595,1086.1986713209028,5.759279296771931,24830.324162223154,Some College,Employed,Satisfied,0,1-3 years,Personal Loan,1
900,43.686733088729014,60454.316067661035,986.3463264096273,3.887762506478439,16864.98587690507,Bachelor's Degree,Employed,Satisfied,3,4-6 years,Purchase of Property,1
901,36.06661187672639,44992.70765365985,872.729099980587,4.73987941289276,11857.885527384376,Graduate Degree,Employed,Satisfied,0,4-6 years,Purchase of Property,1
902,40.28744822934817,67596.86956379961,829.0501215283724,8.338139051652663,11780.771587791913,Bachelor's Degree,Employed,Satisfied,2,1-3 years,Personal Loan,1
903,52.78451862607299,55544.63288297141,1098.8526206719027,3.1148839884162474,17013.854032469488,Some College,Employed,Moderately Satisfied,3,1-3 years,Purchase of Vehicle,1
904,41.910990680199035,48390.467839936566,544.8478909984963,8.229557581419703,25156.14793316233,Bachelor's Degree,Employed,Satisfied,3,1-3 years,Purchase of House,1
905,40.46436548156149,56715.75388715416,1225.1737502565297,4.3559436910158835,27425.965530754598,Graduate Degree,Employed,Moderately Satisfied,0,4-6 years,Purchase of House,1
906,26.401438590200808,26436.85771897251,875.1416785344238,7.650864218190157,16027.746116144248,High School,Employed,Moderately Satisfied,0,1-3 years,Purchase of House,1
907,47.46253566027221,33098.48796635292,660.9791982878926,2.1863699810049235,10772.060592121728,Some College,Employed,Moderately Satisfied,0,4-6 years,Start-up Business,1
908,46.45484181141075,32091.12490401417,864.9961426012559,6.171808402329298,22142.749102930666,High School,Employed,Satisfied,0,4-6 years,Personal Loan,1
909,60.0,52144.1464214556,1377.1447650587718,3.526459728104756,13411.720234993205,High School,Employed,Dissatisfied,3,4-6 years,Purchase of Vehicle,1
910,36.92221765046999,75987.72499227637,839.399473895133,2.169465616151625,15853.978889110382,Bachelor's Degree,Employed,Satisfied,0,More than 6 years,Purchase of Vehicle,1
911,42.19150327663939,83469.50219288949,1107.5360854628861,5.437068084821892,30602.2087234963,Graduate Degree,Employed,Satisfied,3,More than 6 years,Purchase of Vehicle,1
912,42.49383683710755,59570.76652161136,780.7131172853581,7.018943577191937,26616.923428526145,High School,Unemployed,Satisfied,1,4-6 years,Purchase of Vehicle,1
913,55.77453279763475,57512.66712416685,1227.3765549770858,3.3101171228130073,21263.794498011615,Bachelor's Degree,Employed,Satisfied,3,Less than 1 year,Purchase of Vehicle,1
914,39.047044676130476,22984.133987708916,1205.6523216370613,2.0019680790831975,9824.647991098218,Graduate Degree,Unemployed,Satisfied,0,4-6 years,Purchase of Property,1
915,42.790215257703395,41859.89300398967,1554.5826499889235,4.81631047133009,21691.17253976527,Graduate Degree,Unemployed,Moderately Satisfied,0,4-6 years,Personal Loan,0
916,46.078965097165394,38183.24372137642,947.3308163502354,4.825129342445638,28501.258326300213,High School,Employed,Satisfied,1,4-6 years,Personal Loan,1
917,41.86609123156358,40687.28602623326,1200.596441427372,6.096639255108998,16994.930673875715,Graduate Degree,Employed,Satisfied,3,4-6 years,Purchase of Vehicle,1
918,35.535663854494715,47477.84272122815,1029.4202618616835,6.899189142728977,30808.91271989372,Some College,Employed,Moderately Satisfied,1,1-3 years,Purchase of House,1
919,41.94089992898308,42918.64133454309,1388.7615345589043,4.881169637455012,30341.962316145655,Some College,Unemployed,Satisfied,3,4-6 years,Purchase of Property,0
920,50.73631749859772,20310.502844363185,784.3502837173809,8.711006629588526,33309.86265714779,High School,Employed,Satisfied,0,1-3 years,Personal Loan,1
921,29.7348470058894,61218.65384176301,1223.5015938631843,5.448469489070583,22441.945012250824,High School,Unemployed,Satisfied,3,4-6 years,Personal Loan,1
922,41.32969674146876,33908.854613902906,941.5908111649954,4.307146987986201,24699.133598448097,Bachelor's Degree,Employed,Moderately Satisfied,0,1-3 years,Start-up Business,1
923,32.99879185060827,53588.702961667244,980.7435468674507,1.7768652817943442,31313.49830664872,Some College,Employed,Satisfied,0,4-6 years,Purchase of Property,1
924,51.950466289248425,81111.2400462496,1027.5257453345118,4.474680959367665,23579.151496551804,High School,Employed,Satisfied,2,Less than 1 year,Purchase of Property,1
925,24.768130952162252,36209.23112620365,1075.6721189280033,4.327226109177728,15990.127137678299,High School,Employed,Satisfied,2,4-6 years,Purchase of Vehicle,1
926,34.410781527284115,20000.0,965.1312870634125,6.920609592562941,16411.65730777711,Bachelor's Degree,Employed,Moderately Satisfied,3,4-6 years,Purchase of Property,1
927,43.772118750645205,45709.936671798336,1064.4139549511578,5.924967248133708,21908.439630189914,High School,Employed,Moderately Satisfied,0,1-3 years,Purchase of Vehicle,1
928,55.65524029234341,66514.39452497856,1473.4354172686553,2.6412617567347656,9675.508624430251,Bachelor's Degree,Unemployed,Moderately Satisfied,1,4-6 years,Purchase of House,1
929,39.34249738927012,79375.21181330891,1295.6349056845656,5.344508772822075,18853.92867708646,High School,Employed,Satisfied,0,4-6 years,Purchase of Property,1
930,34.44800473306802,31556.756083213746,1260.7463777490689,6.343062343458107,28772.37694584203,High School,Employed,Satisfied,1,4-6 years,Purchase of Vehicle,1
931,58.8115706944059,57450.48834854783,863.3381421928387,8.056062718775665,2469.9691906777516,Some College,Employed,Satisfied,3,1-3 years,Purchase of Vehicle,1
932,25.51986099583756,43020.3431482992,733.2277515315027,6.7750079348281185,32275.85681435612,Some College,Employed,Satisfied,3,4-6 years,Purchase of Vehicle,1
933,20.0,48410.774685437966,1286.590167471326,6.521693308622956,28978.993749625275,Some College,Employed,Satisfied,1,4-6 years,Purchase of Vehicle,1
934,44.40014450053332,89665.15020525552,1262.8140377589382,5.120171989230327,16321.88307335619,Some College,Employed,Satisfied,1,4-6 years,Purchase of Vehicle,1
935,34.97945775647389,27455.4450740727,1441.8012027252946,5.776624010846899,24347.126622974476,Graduate Degree,Employed,Satisfied,0,4-6 years,Purchase of Vehicle,1
936,29.78767182869287,53806.094922418604,818.8058122092311,7.499009801412317,20025.181815250613,Bachelor's Degree,Employed,Moderately Satisfied,3,4-6 years,Purchase of Vehicle,1
937,47.08356447299353,57015.3975764815,931.1354033918959,2.3344452050407005,29839.92294750946,High School,Employed,Satisfied,0,1-3 years,Purchase of Vehicle,1
938,42.43800713771199,66286.7948740902,508.15475124236974,4.301121345566088,27861.46514215953,Some College,Employed,Moderately Satisfied,1,1-3 years,Start-up Business,1
939,34.359213692632714,51469.747302063435,882.2586681817381,3.4548625024875186,8799.434214535926,Graduate Degree,Employed,Satisfied,2,Less than 1 year,Purchase of House,1
940,27.196956013291057,54620.75809256153,1298.9711531738342,5.758306237452248,24698.09930771341,Some College,Employed,Satisfied,2,1-3 years,Purchase of Vehicle,1
941,48.724573282801444,44125.271488673134,860.0513862315406,7.460444351301575,18354.977170854017,High School,Employed,Satisfied,2,4-6 years,Purchase of Property,1
942,46.50201177958661,54036.90411867661,1192.143938560247,3.8060514265578522,20662.6605641448,Bachelor's Degree,Employed,Satisfied,1,4-6 years,Personal Loan,1
943,39.00824136220617,44852.11586753884,942.8490682006566,0.21939126506112405,14174.624792241477,Bachelor's Degree,Employed,Satisfied,0,1-3 years,Purchase of Property,1
944,58.466369960476655,59323.57834784076,1097.2171084664683,4.17555850995106,33985.09655296669,Some College,Employed,Satisfied,3,More than 6 years,Purchase of Vehicle,1
945,29.299152336738473,44455.84495934549,655.6925830552998,6.826947464034813,28320.494559220606,High School,Unemployed,Dissatisfied,1,4-6 years,Purchase of Property,0
946,24.74474829075261,55656.505908532796,1025.5628348901703,6.075259805899759,14081.830688216261,High School,Unemployed,Moderately Satisfied,2,More than 6 years,Personal Loan,1
947,33.080919301187556,49561.057794725326,102.65920872978302,5.8563724956211525,9323.11514471814,Bachelor's Degree,Employed,Satisfied,0,4-6 years,Personal Loan,1
948,39.54413983644502,66890.75376158251,943.9311525514046,4.44001339625104,16914.618952177214,High School,Employed,Moderately Satisfied,3,4-6 years,Purchase of Property,1
949,42.43339449322692,49229.094146172705,510.85802688545795,2.4419385275604273,23476.021168730447,Some College,Unemployed,Moderately Satisfied,3,Less than 1 year,Personal Loan,0
950,37.5876394214367,23404.512976896778,1361.7983549640448,6.030588643248935,21921.646751569784,Some College,Employed,Moderately Satisfied,1,1-3 years,Personal Loan,1
951,43.520553965142966,68928.82251070987,1233.2222058293532,3.3314363799307505,30025.062598145945,High School,Employed,Moderately Satisfied,1,Less than 1 year,Purchase of Property,1
952,27.48460575809556,36414.015487060715,1140.0012945898243,9.368193466760912,26319.357777446818,Graduate Degree,Employed,Satisfied,3,4-6 years,Purchase of House,1
953,54.437646040732595,40193.504920267704,1456.301868147814,6.141014416709032,27756.552206023254,Bachelor's Degree,Employed,Satisfied,3,1-3 years,Purchase of Property,1
954,39.178488216074314,41065.08058934762,715.3250437525488,3.838703394892098,22614.8432048835,Bachelor's Degree,Unemployed,Satisfied,2,4-6 years,Personal Loan,0
955,51.172958315881274,70616.57139756226,1524.2089593746673,3.777229505222744,8885.610158312078,High School,Employed,Satisfied,3,1-3 years,Purchase of Vehicle,1
956,43.42725346377704,20000.0,1279.6574692781155,4.814111586772824,18434.411750824787,High School,Employed,Satisfied,1,More than 6 years,Start-up Business,1
957,44.567532191537836,97066.22800489991,929.0334138343162,4.5209961559565,28480.717919269322,Some College,Employed,Satisfied,0,1-3 years,Purchase of Vehicle,1
958,45.69767280232204,65840.85213599078,1340.6860441548833,7.233667551059908,19587.816571802832,High School,Employed,Dissatisfied,2,1-3 years,Purchase of House,1
959,44.47708560017315,53348.5837119374,668.1119462765098,5.372832339488093,24024.722948989973,Graduate Degree,Unemployed,Dissatisfied,2,1-3 years,Personal Loan,1
960,46.42722759867544,49176.5899907557,752.6457515416979,3.536736522182944,17450.013478030934,High School,Employed,Moderately Satisfied,3,4-6 years,Purchase of Vehicle,1
961,53.29152530132431,54283.311122864856,817.4230830280899,8.780881370311565,11761.50521166524,Some College,Employed,Moderately Satisfied,0,1-3 years,Purchase of House,1
962,41.9652116970147,57816.836425690075,841.3066875807954,5.0986166630404455,19013.247487631117,Some College,Employed,Dissatisfied,2,4-6 years,Purchase of Vehicle,1
963,47.09003757588512,59678.23378925085,683.0327071719241,6.537679351937793,22472.37954426123,Bachelor's Degree,Unemployed,Satisfied,1,Less than 1 year,Purchase of House,1
964,39.102643057127736,58334.066990051724,1366.9249201285975,3.7835469851104815,14754.498244308452,High School,Employed,Satisfied,3,1-3 years,Purchase of Vehicle,1
965,54.40117215449473,51343.71021882873,922.3436798890505,5.726231255489047,18114.31004114665,Some College,Employed,Satisfied,1,More than 6 years,Purchase of House,1
966,33.2360769794073,47039.923695390105,1105.7514905070639,5.62221998228639,12484.294064112139,High School,Employed,Moderately Satisfied,3,Less than 1 year,Purchase of House,1
967,58.00940432910816,47730.90074519732,828.8945900758958,1.220701415807694,28953.959340512767,Graduate Degree,Employed,Satisfied,2,More than 6 years,Start-up Business,1
968,39.59842049355657,47076.375794709784,453.81900983544483,9.030550220921281,17644.35393929573,High School,Employed,Moderately Satisfied,3,More than 6 years,Start-up Business,1
969,25.69224897881952,67006.55145300596,1081.0172075174266,7.581288921845094,31622.044361009466,Graduate Degree,Employed,Satisfied,0,Less than 1 year,Purchase of Vehicle,1
970,41.28104414910789,58903.35083421293,426.32350737406693,4.205609367708025,32229.98280432727,Bachelor's Degree,Employed,Satisfied,1,1-3 years,Personal Loan,1
971,33.18948342525119,20000.0,979.4097861743594,2.795460519088289,19351.632282226048,High School,Employed,Moderately Satisfied,0,1-3 years,Purchase of Vehicle,1
972,48.406435489887244,59838.51164794641,589.5054883501568,5.695123227607104,11932.410139621203,Bachelor's Degree,Employed,Satisfied,1,4-6 years,Purchase of Vehicle,1
973,33.47376020697609,52921.04292078162,1596.1827997692424,5.173395398828793,3312.8169781333017,High School,Employed,Satisfied,1,4-6 years,Purchase of Vehicle,1
974,35.538165667852205,49719.36865331154,1273.4088166524166,5.711337897126459,8223.703415785667,Graduate Degree,Employed,Satisfied,3,4-6 years,Start-up Business,1
975,21.104592690544692,44172.22320366671,1031.7261373814442,5.383154792388179,9009.321400810719,Some College,Employed,Satisfied,2,4-6 years,Start-up Business,1
976,35.47693680750923,66861.6907997902,1379.1120032964006,6.012481978611852,31027.757019692035,Some College,Employed,Moderately Satisfied,2,1-3 years,Purchase of Vehicle,1
977,20.0,64212.89693184287,746.1052067602793,7.8946113987836135,20926.59669781557,Some College,Employed,Satisfied,0,More than 6 years,Purchase of Vehicle,1
978,24.16097176514277,38406.834982645865,1163.043813601028,6.136206410257293,23116.836192735904,High School,Employed,Satisfied,3,4-6 years,Purchase of Vehicle,1
979,47.604146561442974,56105.78430686802,1059.943130115614,2.9006890021801177,2236.631928518993,Graduate Degree,Employed,Satisfied,2,4-6 years,Purchase of Property,1
980,47.85800158650832,35425.14898188071,1079.206024400101,7.7251257054249045,10416.268566261908,High School,Unemployed,Moderately Satisfied,1,More than 6 years,Purchase of Property,0
981,44.254575617849646,29305.727528166044,1381.7060500320304,8.281229126976575,27096.638211570295,Bachelor's Degree,Employed,Satisfied,1,4-6 years,Purchase of Vehicle,1
982,30.33023856870787,40599.24163115052,1219.7476308339408,11.30411346902417,22294.19289906069,Some College,Unemployed,Moderately Satisfied,3,1-3 years,Personal Loan,0
983,39.5228864385802,62935.902085741385,1086.617098847507,2.753011933520804,18822.35777051522,Graduate Degree,Employed,Moderately Satisfied,0,4-6 years,Purchase of House,1
984,39.963974609094315,64296.8756806413,503.5337691315112,5.48576402630055,24518.73886880098,High School,Employed,Satisfied,3,4-6 years,Start-up Business,1
985,28.416353108074574,57696.28130145939,711.9861114161608,0.8358025936220255,33086.38244908652,Some College,Employed,Moderately Satisfied,0,Less than 1 year,Purchase of Property,1
986,55.0339830176715,60876.43680271995,963.1873199212828,6.106298312758418,18231.660291703596,Some College,Employed,Moderately Satisfied,3,More than 6 years,Purchase of House,1
987,48.77362290575671,57742.67430672437,1028.0117122829954,3.9035994036664547,20554.958421264557,Bachelor's Degree,Employed,Satisfied,1,1-3 years,Personal Loan,1
988,37.79035826170336,40377.77607165572,660.9388825978228,8.846891589649907,21540.775349850443,High School,Employed,Satisfied,3,4-6 years,Personal Loan,1
989,40.26885838994531,56478.83817010911,1723.5030026735262,3.450770059962836,39136.87708219194,High School,Unemployed,Dissatisfied,2,4-6 years,Purchase of Vehicle,1
990,42.08382807947552,62006.14287841524,1454.918216576072,1.6216339240654767,3205.1498846477953,High School,Employed,Moderately Satisfied,2,Less than 1 year,Purchase of House,1
991,20.0,61314.36994720361,1180.635496117745,4.0574725185949605,25465.784118310465,Bachelor's Degree,Unemployed,Satisfied,3,More than 6 years,Start-up Business,1
992,37.52822617479403,67833.70057211965,1021.6110583851234,1.049024457565725,19081.58200992749,High School,Unemployed,Satisfied,0,More than 6 years,Purchase of Vehicle,1
993,33.180157520022014,60624.55770801596,936.3373090296545,6.50219890901462,24534.173809473436,Some College,Employed,Moderately Satisfied,0,4-6 years,Purchase of Vehicle,1
994,29.983799901050844,55271.72311312374,714.4244619933293,0.8698339074873589,14741.019568042204,High School,Employed,Moderately Satisfied,1,1-3 years,Purchase of House,1
995,37.18899707114045,66052.25357474641,1023.2441555556587,5.056915162366318,19608.2797531324,Graduate Degree,Employed,Moderately Satisfied,1,1-3 years,Personal Loan,1
996,57.976865268495224,49602.1811112641,1077.3257620428253,0.8443763602876064,25691.28463572396,Graduate Degree,Unemployed,Satisfied,0,1-3 years,Personal Loan,1
997,46.4084286126701,36771.88023158423,627.4718273555127,4.359404390926716,44903.28160835073,Some College,Employed,Moderately Satisfied,3,1-3 years,Start-up Business,1
998,34.28821010217203,47553.99554084354,1100.2529251734693,8.286756311609068,26464.289515216573,Some College,Employed,Satisfied,1,4-6 years,Purchase of Property,1
999,45.72582781356159,38826.46032790326,953.4222853525754,5.72129578287159,13215.47521575593,High School,Employed,Satisfied,0,More than 6 years,Purchase of Vehicle,1
