,Transaction Amount,Transaction Date,Transaction Time,Card Type,Card Holder's Age,Card Issuer,Card Location,Card Location Type,Card Location Category,Card Location City,Card Location State,Card Location Country,Card Location Latitude,Card Location Longitude,Card Location Zip Code,label
944,214.35705904299718,2014-03-14,morning,MasterCard,59,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
945,20.88587037189567,2022-09-18,evening,Visa,45,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
946,145.5167737681192,2019-01-19,afternoon,Visa,28,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
947,901.018455429624,2015-07-25,evening,Visa,31,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
948,875.1511767868901,2018-05-26,evening,MasterCard,56,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
949,601.4389711486052,2022-12-31,afternoon,Visa,72,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
950,604.5116918293169,2015-10-14,evening,MasterCard,64,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
951,668.3863078007929,2015-08-20,morning,Visa,71,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
952,183.6175658372151,2017-02-24,morning,Visa,36,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
953,915.2678264657102,2013-08-25,evening,Visa,71,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
954,424.5828196431524,2022-01-17,afternoon,MasterCard,32,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
955,389.3071429670025,2013-05-03,evening,MasterCard,79,MasterCard,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
956,523.7285282300091,2019-06-25,morning,Visa,45,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
957,56.496307107304496,2013-08-19,evening,MasterCard,41,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
958,174.62053506851862,2014-04-19,evening,Visa,25,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
959,740.6532802621067,2020-02-04,morning,MasterCard,60,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
960,91.9706812458752,2014-11-28,evening,MasterCard,78,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
961,607.1205883717244,2016-12-17,evening,Visa,26,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
962,252.89561858450776,2014-10-09,afternoon,Visa,64,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
963,395.4026579015568,2016-07-17,afternoon,Visa,50,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
964,295.80679940299285,2013-12-07,morning,Visa,79,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
965,362.11598930029965,2021-10-14,morning,MasterCard,50,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
966,721.855446132403,2016-07-31,morning,MasterCard,36,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
967,304.15049846694325,2020-05-25,afternoon,MasterCard,20,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
968,570.7405938939282,2022-11-27,morning,Visa,27,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
969,481.2898981771087,2019-12-21,morning,Visa,57,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
970,667.0344537090217,2018-12-18,morning,MasterCard,64,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
971,937.4614419315104,2018-01-29,afternoon,Visa,59,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
972,735.2463762381478,2017-12-13,evening,MasterCard,18,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
973,222.79097480484918,2019-02-23,morning,MasterCard,46,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
974,40.871303710671825,2019-09-24,evening,MasterCard,67,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
975,269.64140385682686,2019-03-04,morning,MasterCard,51,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
976,599.1271513932522,2018-04-29,evening,MasterCard,68,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
977,60.91155534940785,2019-03-18,afternoon,Visa,30,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
978,501.402584729224,2015-11-13,afternoon,Visa,71,Visa,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
979,600.8744204277203,2014-12-16,morning,Visa,18,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
980,340.9014519087912,2017-01-04,evening,MasterCard,51,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
981,773.2030817083637,2014-12-20,afternoon,MasterCard,46,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
982,115.53227060243408,2014-04-09,morning,MasterCard,65,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
983,84.38640391845067,2019-06-11,morning,MasterCard,64,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
984,730.9068686415674,2015-05-30,afternoon,Visa,30,Visa,grocery_store,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
985,500.5364030441365,2019-08-07,afternoon,Visa,65,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
986,691.5183724634587,2014-07-10,morning,MasterCard,66,Visa,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
987,440.47906521770875,2021-07-30,evening,MasterCard,70,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
988,253.93801290671576,2018-01-21,evening,MasterCard,78,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
989,820.9112944974577,2022-12-23,evening,Visa,46,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
990,801.4217201792894,2020-04-23,morning,Visa,56,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
991,697.7495061458825,2016-05-12,afternoon,Visa,41,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
992,279.4236858576631,2018-06-20,morning,MasterCard,43,MasterCard,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
993,594.3283602003962,2018-06-16,afternoon,MasterCard,34,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
994,367.36415797062654,2015-07-13,evening,Visa,24,MasterCard,mall,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
995,100.66625259336782,2015-10-19,evening,MasterCard,30,Visa,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
996,918.1404397076203,2016-12-24,afternoon,Visa,22,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
997,145.45044460977178,2021-01-12,afternoon,MasterCard,43,MasterCard,office,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,0
998,950.7349802825944,2020-01-25,morning,Visa,66,Visa,gas_station,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
999,451.5457152283762,2014-03-04,evening,MasterCard,20,MasterCard,home,in-store,grocery_store,San Francisco,California,USA,37.7749,-122.4194,94103,1
