feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
-0.158,1.082,-0.095,0.653,0.121,0.766,-1.258,-1.451,-0.49,0.781,1.019,1.841,1.122,-0.341,0.174,0.916,-2.421,-0.822,-0.378,0.285,1
1.933,0.125,0.804,0.433,1.115,1.728,-1.489,-0.456,2.647,0.269,0.456,1.689,2.377,0.624,0.114,-0.755,-1.193,1.909,1.284,0.616,1
-1.266,0.473,-0.188,2.419,0.956,-1.692,-0.418,0.977,2.195,0.665,-0.299,-1.465,-1.098,-0.837,-2.174,0.418,0.617,-0.804,-0.098,-0.158,0
-0.186,-0.409,-0.911,-0.189,1.136,-0.074,1.501,1.188,-0.62,1.257,0.916,2.449,0.091,0.274,-0.799,-0.685,0.46,0.548,-0.893,1.757,1
-0.551,-0.198,-0.948,0.195,0.622,1.131,-0.142,-0.427,-0.674,-0.412,0.437,-0.095,1.372,-0.343,-0.252,0.716,-0.173,0.753,-1.634,-2.375,0
-0.516,0.369,-1.321,1.483,0.091,0.813,0.026,-1.589,1.275,1.01,0.86,0.572,-1.143,0.841,0.117,-0.881,0.226,0.94,-1.582,-0.664,1
2.092,0.013,0.802,1.973,-0.539,0.173,-0.247,0.427,1.977,-1.001,-1.323,-1.764,-0.044,0.132,0.846,1.341,-0.223,0.532,0.959,-1.303,0
-1.397,0.051,-1.881,-0.986,0.852,-0.2,1.17,1.016,-2.135,1.448,0.357,0.995,0.65,0.993,-0.791,0.054,-0.899,-1.211,-0.085,0.769,0
-2.107,-0.359,1.48,0.258,-2.359,-0.545,-0.235,0.026,1.431,-0.335,0.783,-0.224,0.036,-0.696,0.307,-1.719,0.423,-0.014,1.81,0.931,0
0.563,0.014,1.547,-0.698,-0.66,-1.236,-1.348,-0.602,0.222,-2.999,0.594,-0.968,-0.879,-0.378,-0.95,1.261,-1.125,1.595,-0.68,-0.073,0
0.146,0.986,0.882,-2.022,0.756,-0.897,0.985,-0.231,-0.19,0.878,-1.303,0.455,-0.022,-0.033,0.622,1.197,-0.007,1.743,1.174,1.183,0
-0.149,-0.023,1.066,-0.214,-0.877,0.014,0.387,-0.942,-0.358,1.538,0.112,-0.199,-0.183,-0.3,-1.089,0.164,0.434,-0.883,-0.997,-1.039,1
0.547,-1.525,0.192,0.889,-1.081,-0.989,0.096,-1.078,-1.583,1.012,0.882,-1.479,-1.211,-0.763,1.4,-2.239,0.941,0.989,-1.125,-1.673,0
0.454,-0.213,1.696,-1.013,1.992,-0.567,-1.897,-1.417,0.861,0.211,0.996,-0.242,-1.278,-1.251,-0.546,-0.754,-2.351,2.052,-0.233,-0.362,0
-0.779,-0.299,0.364,-0.131,0.754,1.701,0.013,-1.249,0.024,0.929,0.333,0.941,-1.174,-0.845,1.562,0.237,0.834,-1.697,0.816,-0.739,1
0.051,0.192,-0.934,-1.616,-1.527,-1.468,-0.38,-1.319,-1.174,-0.631,-0.738,-0.561,-0.563,1.17,0.502,-0.697,-1.984,-0.72,1.296,-0.184,1
0.407,1.484,1.194,0.589,0.619,-1.008,-0.738,0.299,0.651,-0.7,-1.107,-1.204,-0.511,-1.401,2.09,1.427,-0.073,0.468,-1.194,-1.526,0
-1.383,-1.355,-0.978,-0.551,-1.189,-0.316,0.825,1.274,-0.686,-1.982,0.273,-0.117,-0.897,-1.171,-0.655,-1.081,-0.262,0.696,0.16,0.328,0
-0.877,-0.895,-1.271,1.17,-1.795,1.206,1.381,0.161,0.063,0.355,-0.843,0.257,-0.004,0.457,0.099,-0.19,-0.012,0.538,0.071,-0.703,0
1.305,-1.228,-0.631,-0.311,0.909,-0.64,-0.266,-1.372,-0.304,0.885,0.175,0.12,0.488,-1.341,0.429,0.451,-0.628,0.816,-0.587,-0.543,0
0.225,-1.349,-0.925,-0.967,-0.412,0.027,2.323,1.098,0.327,0.434,-0.012,-0.741,1.413,-0.813,1.488,1.182,1.57,0.519,0.808,-1.322,1
0.147,-1.832,1.479,-0.163,-0.002,-0.578,0.039,-0.126,-0.376,1.131,1.093,0.465,-1.35,-1.107,-0.855,-1.294,-1.204,1.098,0.224,1.724,1
-0.186,0.285,-0.187,0.51,0.682,0.449,0.148,2.157,-0.313,0.426,-2.012,-2.599,-0.884,1.005,0.497,3.237,-2.528,-0.067,-0.618,0.44,0
1.153,0.303,-0.802,1.41,1.354,-0.079,1.899,0.009,-0.624,-0.232,-0.444,-0.93,-0.004,-0.142,-1.284,0.354,0.202,0.507,-0.451,-1.545,0
-0.017,-0.183,0.651,0.961,0.391,-0.624,0.874,1.076,0.629,1.181,0.514,-0.74,0.503,0.84,-1.523,1.044,-1.432,1.922,-1.594,-1.753,1
-0.164,0.354,-0.625,1.656,0.382,-0.455,-0.385,-1.295,0.236,-1.371,1.436,0.408,0.761,0.54,1.008,1.274,-0.278,1.202,-1.206,0.35,0
0.238,-0.035,-1.421,0.119,0.217,0.309,-1.378,-1.185,0.722,0.83,0.382,0.105,-1.632,-1.392,-0.306,-0.861,1.446,0.304,0.856,-1.378,0
1.102,-0.121,-1.326,0.054,0.545,0.889,0.217,-0.393,-0.321,0.546,1.09,0.509,1.28,-0.399,-0.327,-1.233,-1.421,1.291,0.724,0.182,1
-1.062,1.44,-0.35,-1.327,0.511,0.293,-0.107,-0.255,-0.509,-1.103,-2.158,-2.073,-0.811,-0.58,-0.161,-0.449,0.744,-1.101,0.379,0.855,1
1.068,0.702,1.558,1.11,-0.872,-1.638,-0.375,1.3,0.544,-0.438,1.011,-0.302,-0.72,-0.654,-1.666,0.086,0.009,0.982,-0.218,-0.111,0
-0.091,-1.344,0.003,-0.803,-1.494,0.139,-0.537,0.453,1.324,-2.276,1.598,-0.981,0.291,0.232,0.096,0.879,-2.131,0.712,-1.448,-1.056,0
-0.971,-1.309,-1.143,0.304,1.456,1.297,0.053,-0.118,-1.06,2.168,1.255,-0.36,0.282,0.16,-0.264,-0.809,0.194,-1.11,0.816,1.579,1
-0.712,0.707,1.447,-1.037,-0.179,0.005,-0.295,0.266,0.119,-0.077,0.245,-0.451,-0.631,-1.118,0.59,0.578,-0.391,0.053,0.239,-1.437,0
-0.23,-0.423,-1.03,-1.041,-0.97,1.249,0.166,-0.214,0.218,-0.451,1.022,-0.542,-1.208,-1.042,0.208,-1.371,-0.677,1.051,1.319,0.477,1
0.814,0.897,-0.095,-0.241,-1.999,0.122,-2.101,-2.102,1.756,-2.682,-0.252,-0.717,-1.776,0.295,0.517,0.335,0.053,0.272,-1.014,0.548,0
-1.559,-0.089,0.85,0.739,-1.498,-1.052,-0.221,-1.036,-0.71,-0.01,-0.238,1.946,0.751,0.709,-0.549,0.755,0.213,1.944,-0.111,0.997,1
-0.708,1.315,0.109,1.272,-0.068,2.096,0.244,1.426,-0.39,0.341,-0.238,-0.653,-0.683,0.705,1.65,-0.8,0.894,0.968,1.359,0.209,1
-0.197,0.792,0.763,3.257,-1.758,2.358,0.518,0.643,3.043,1.328,-0.791,-0.149,-0.575,0.985,0.487,-0.02,-0.134,3.348,-0.088,-0.835,0
-0.514,0.852,1.92,-2.623,-0.341,-0.685,-0.216,0.441,-0.732,0.736,0.521,-1.617,0.966,1.411,0.068,0.257,-0.896,0.109,-0.313,-0.226,1
-0.191,0.476,0.338,1.028,-0.822,-1.111,-0.691,1.459,-0.011,0.911,0.177,-2.021,-1.473,0.5,0.807,1.278,0.17,0.832,0.185,-0.099,0
-0.736,0.983,-0.74,0.022,0.594,0.661,-1.03,-0.318,0.209,1.348,1.228,1.003,-1.399,-0.638,-0.75,-0.607,-0.62,-0.472,-1.679,0.528,1
0.675,-0.186,0.493,-1.255,1.043,1.284,1.272,0.664,-2.239,-0.292,0.222,-1.978,-0.708,0.988,-1.365,-0.721,2.484,1.552,-0.983,-1.479,1
-0.424,-1.328,0.553,-0.6,0.477,-0.262,0.572,-0.856,0.933,-0.363,1.521,-0.144,-1.495,-0.923,0.25,-0.326,2.266,0.758,-1.619,0.038,1
0.416,-0.85,-0.134,-0.057,-0.733,-2.057,-0.521,0.037,-1.493,0.566,0.522,0.441,0.841,-0.058,0.461,-1.135,-0.292,0.627,1.653,0.04,1
1.494,-0.629,0.917,1.51,0.731,0.025,-1.033,1.499,-0.152,-1.086,0.147,0.865,0.324,-0.628,-0.961,-0.557,1.777,0.712,0.946,-0.412,1
1.626,0.377,0.708,1.068,-0.343,0.219,1.381,-1.081,-1.217,1.578,-1.324,-0.72,-1.086,0.86,-0.14,0.56,-1.206,0.235,0.042,-0.474,1
-0.759,1.338,-0.932,0.04,-0.644,1.814,-0.612,-0.601,-0.971,1.095,-0.807,0.573,-0.995,1.873,-1.838,0.689,-0.042,-0.59,0.383,0.468,1
2.264,1.647,0.922,0.287,-1.401,0.355,-0.955,-0.534,0.249,-1.714,-0.005,-0.723,0.94,-1.494,0.019,-2.542,-2.213,-0.82,-1.408,-0.976,0
-1.943,-1.848,-1.409,-1.67,1.302,-2.088,0.561,-0.351,1.064,-0.843,-0.239,-0.006,-0.621,0.897,-0.541,-1.734,0.508,1.025,-0.296,-1.342,0
0.897,0.724,-1.223,-2.087,0.945,0.116,-0.127,-0.325,0.691,-1.684,0.626,-0.637,0.47,0.464,-0.334,0.184,0.111,0.75,-0.724,1.315,1
0.978,1.32,-0.528,0.465,-0.64,0.718,-0.238,0.962,0.254,1.457,-0.581,1.666,-0.683,-0.883,-2.165,0.624,1.404,0.921,-0.914,1.62,1
-1.088,-1.968,-0.607,-0.085,-0.406,-0.122,-0.743,-0.816,-2.452,1.89,-0.01,-0.328,-0.618,-0.956,0.958,0.275,1.615,-0.349,-0.769,-1.939,0
-1.787,-1.359,0.381,1.832,0.942,-0.74,0.933,-1.365,1.366,0.537,1.643,0.429,0.847,1.09,1.836,-0.771,-0.303,-1.38,-1.767,-0.97,0
0.249,0.416,0.187,0.029,-1.171,0.661,0.427,0.588,0.517,0.827,0.899,1.296,0.502,0.591,0.808,-0.865,-0.722,1.548,1.206,1.415,1
0.494,-0.447,-0.027,-0.162,0.693,-0.514,-0.274,0.185,-0.274,0.496,-1.27,2.139,-1.029,0.382,-0.83,0.854,-0.881,1.77,-0.365,-2.452,1
0.55,0.171,-1.404,1.539,0.345,0.703,1.538,0.245,1.849,1.039,-0.62,-0.195,0.759,-0.923,-0.83,-0.163,-1.683,1.009,-0.277,0.256,0
-0.56,0.309,-1.46,0.123,0.11,0.869,-0.155,1.859,-1.026,-1.626,-1.506,-0.366,-1.109,-0.144,-0.764,-0.724,0.8,0.662,-0.513,1.943,0
-0.697,-0.814,-0.766,0.053,2.058,-0.424,0.623,-0.231,-0.418,-0.182,-0.696,-1.086,-0.691,2.532,0.129,-0.347,-0.174,1.644,0.659,-1.005,0
-1.333,0.272,0.799,0.467,0.565,1.662,0.329,-0.676,-1.148,0.166,-0.416,0.227,-1.249,1.596,-0.19,-0.861,1.272,-0.456,-0.477,0.067,1
1.057,0.506,0.706,0.386,-0.713,-2.142,0.529,-0.979,-3.796,-0.78,-0.716,1.318,1.361,0.19,-0.454,-0.024,0.155,0.103,-0.478,0.758,1
0.973,-0.563,0.027,0.43,-1.127,0.168,-0.194,0.963,0.249,0.781,-0.034,1.759,-0.566,-0.483,-0.61,0.907,0.254,-0.692,0.08,0.295,1
-1.696,0.559,0.718,0.72,1.351,0.009,-1.535,0.01,-0.237,-0.529,0.157,0.875,1.444,0.821,-0.273,-0.438,-0.242,0.507,1.305,0.808,1
0.729,-0.492,-1.621,0.885,-0.527,-0.222,0.66,0.166,1.037,0.559,-0.331,1.053,-1.076,-0.611,0.116,-0.098,-0.217,1.509,1.84,0.231,1
0.935,-1.805,-0.501,-0.984,0.186,-0.691,-0.622,-2.362,0.972,1.11,-0.584,-0.187,-0.185,-0.109,-1.158,0.312,0.975,-1.063,-0.146,0.542,0
1.428,-0.952,0.434,2.841,-0.8,-1.644,-1.533,-0.041,-0.918,0.134,-0.501,0.286,-2.622,1.645,0.381,1.398,-0.822,0.841,-1.264,-0.903,1
-1.673,-2.179,1.373,1.959,-0.638,2.571,0.079,-0.266,1.358,-0.441,-0.924,0.402,-0.071,-0.812,-1.488,0.171,-0.132,-0.97,-0.972,-0.198,0
-0.764,-1.204,-1.193,-1.026,-1.052,0.786,0.942,0.129,-0.73,-1.309,-0.078,0.332,-1.049,-1.046,0.704,-0.148,1.19,-0.803,-1.186,-1.763,0
-0.883,-0.67,-0.941,0.657,0.361,0.32,0.332,0.703,-0.323,0.273,-0.367,2.085,1.167,-1.182,0.239,-0.345,2.09,-1.718,-0.131,-0.016,1
0.319,-0.403,1.347,-0.299,-0.114,-0.017,-0.494,1.193,-1.286,1.192,1.132,-1.365,-1.126,-0.068,-1.218,1.34,-2.447,0.067,0.335,-0.541,1
1.973,-1.876,0.451,-1.214,0.125,0.278,-1.019,1.258,1.458,0.381,0.707,1.518,-0.187,0.629,-0.607,0.143,0.914,-0.479,2.939,0.229,1
0.278,-1.023,-0.198,-2.592,0.751,-0.083,-0.502,-2.669,0.493,0.615,-0.821,-2.62,-0.548,0.238,1.531,1.11,0.272,-0.681,-0.255,1.966,1
0.168,2.905,-0.71,-1.124,0.507,1.293,1.15,0.021,-0.22,0.169,-0.087,-0.581,-1.005,0.378,0.841,-0.724,2.711,-0.569,-1.102,-2.296,1
-0.262,0.699,0.298,-1.226,0.507,0.896,-0.168,-1.019,0.152,2.443,-0.633,-0.934,0.129,-0.645,1.121,-0.288,-0.544,-0.355,0.684,0.376,1
1.772,0.848,0.893,-1.379,-0.52,0.23,2.817,0.361,-0.821,-1.325,-0.848,-0.471,-1.446,-1.998,0.235,0.534,0.304,0.992,1.079,-0.778,1
0.128,0.344,0.605,-0.744,-1.158,-0.553,-0.22,-0.072,-0.601,-0.954,1.432,0.192,-2.272,-0.259,-0.036,1.15,-0.114,-0.472,0.82,-1.128,0
2.46,0.254,0.11,-0.365,0.932,-0.262,-0.136,-0.516,1.959,2.009,-0.538,-0.439,1.388,1.737,-0.878,0.422,0.871,-0.562,-0.323,-1.564,1
0.613,-0.006,-0.989,-0.314,0.277,0.821,1.271,1.633,0.478,0.371,0.121,-2.171,1.408,0.29,0.587,-0.252,-0.564,1.482,1.381,1.177,1
-1.416,0.196,0.87,2.591,0.987,0.995,-1.278,0.395,1.01,-0.161,-0.496,0.021,-0.187,0.345,-0.195,-0.231,1.073,1.022,1.592,-1.076,0
1.001,-0.938,-1.793,0.067,-2.332,0.578,-1.069,1.454,0.149,0.483,-0.422,-0.089,-0.401,0.485,0.897,-0.575,-0.653,-0.485,-0.551,0.428,1
-0.111,-0.976,-0.43,-0.408,0.739,-0.192,0.529,-1.536,-0.283,0.981,0.623,2.655,-0.877,1.394,-0.382,0.375,0.763,0.453,0.253,0.901,1
-0.121,1.191,0.725,0.819,-0.62,0.249,1.597,-1.768,-0.085,1.413,0.498,0.516,-0.006,-1.719,0.701,0.531,0.791,0.578,1.911,0.472,1
0.594,-1.531,-0.407,0.444,0.638,0.222,-0.489,2.029,-0.771,0.803,-1.133,0.704,0.416,1.239,2.406,1.591,-0.682,0.569,-1.022,-0.353,1
0.559,-0.243,-0.553,0.903,0.107,-0.662,-0.18,-0.767,-0.518,1.143,-0.853,-0.232,-0.409,-1.079,1.228,0.103,-0.841,1.257,-0.202,0.646,1
-0.628,1.217,-1.03,0.641,-0.761,-0.04,0.359,-0.311,1.686,-0.001,-0.126,-0.357,-0.36,-0.649,-0.366,0.465,0.175,0.628,-0.303,0.86,1
-0.444,-0.715,0.896,0.115,-0.428,1.774,0.724,-1.807,-0.026,-1.015,1.85,-0.618,0.671,-0.279,-0.906,0.256,0.796,0.118,0.713,-1.021,0
-0.973,0.958,-0.417,-1.33,-0.92,1.622,-1.598,2.078,0.905,0.24,0.586,1.376,0.267,0.4,0.853,-0.295,2.082,-0.375,-2.436,-1.079,1
-1.116,-0.06,-0.764,2.469,-2.221,1.225,1.594,0.146,-1.096,-0.304,-1.228,1.343,0.614,-0.59,-0.253,-0.466,-0.077,-0.939,-1.395,-0.839,0
0.04,-0.238,0.975,0.595,0.697,0.03,-0.702,1.215,-2.108,0.391,0.312,-1.128,1.548,0.709,1.039,-0.014,0.23,0.294,1.164,0.783,1
0.304,-0.526,-0.105,1.603,0.405,0.021,-1.119,0.518,-0.216,-1.515,-0.345,0.689,-0.061,-0.04,1.33,-1.358,-1.702,1.282,1.02,0.89,0
0.694,1.232,0.385,-1.551,1.101,-1.095,-0.506,1.156,-1.076,-1.052,-0.639,-1.296,1.214,-1.22,0.709,0.332,-0.901,0.422,-0.532,0.056,1
1.0,1.334,-1.71,-0.075,-0.231,-2.004,-2.094,0.886,-1.412,-0.093,1.592,0.384,-2.156,0.905,0.588,-0.839,0.1,0.674,-0.673,-0.254,1
0.916,-0.066,0.599,0.956,-0.089,-0.27,-0.414,0.221,-0.362,-0.547,-1.156,1.185,-0.32,1.942,0.702,0.016,0.683,1.233,-1.144,-0.674,1
0.213,0.093,-0.603,-0.988,-0.994,0.918,0.418,-1.088,-0.344,0.561,0.265,-0.921,-0.994,0.98,2.589,1.219,0.837,-0.378,-2.436,-0.994,1
0.879,1.009,-0.395,-0.791,0.874,0.498,0.512,1.93,-0.71,-1.396,-0.557,0.409,1.678,-0.013,2.364,0.47,-0.251,-1.615,-0.404,-1.177,1
0.437,1.702,-0.668,-0.795,-1.765,-0.598,0.683,0.179,0.031,-0.594,-0.119,0.565,0.987,0.591,0.788,-1.948,0.345,0.423,-1.797,1.782,0
0.522,-0.657,1.39,-0.292,2.123,-0.932,-0.699,-1.611,-0.687,-0.457,1.846,-2.042,-0.143,0.226,-0.294,1.502,-1.729,-0.858,-0.903,-0.095,0
0.865,0.996,0.241,-2.122,1.461,0.309,0.896,1.656,0.254,0.257,2.589,-0.415,-0.036,-0.702,0.037,0.473,0.214,0.535,1.511,0.92,1
0.702,-1.685,1.531,0.397,0.998,1.266,-0.205,0.5,1.834,0.847,-0.515,0.946,0.442,1.013,-0.336,-0.763,0.324,1.373,-0.896,0.715,0
1.673,-0.728,0.793,0.691,-1.527,1.083,-1.006,1.246,-1.591,-0.715,-1.62,-0.944,-0.646,-0.322,-0.22,0.989,-0.774,-1.514,-0.141,0.264,1
-0.548,0.367,-0.746,-0.833,1.795,-0.012,-0.485,-0.608,-0.02,-0.48,-0.47,-0.732,0.045,0.715,1.595,-0.379,-0.239,0.537,-0.442,-0.951,0
2.087,1.019,1.313,-1.943,0.442,-1.684,-0.285,-0.67,-0.633,-0.22,-0.792,0.041,1.897,0.054,-0.532,-0.373,-0.171,0.808,-0.178,-1.181,0
0.633,1.806,-1.468,-0.961,-0.963,-0.615,0.553,-0.997,0.143,-0.195,-0.448,0.045,-0.105,-1.063,1.512,0.802,-0.105,-0.162,1.136,0.1,0
-1.965,-0.102,1.788,0.857,0.627,0.025,-0.239,1.069,-1.215,1.344,1.068,-0.785,0.081,0.321,0.837,0.69,1.712,0.708,-0.339,0.571,1
-0.452,2.548,0.451,0.929,-0.799,0.673,0.177,0.149,-0.459,-0.16,0.292,-0.11,-0.776,-1.264,-0.155,0.062,-0.391,0.457,-2.371,1.241,1
-0.802,1.204,0.041,-1.502,-0.146,1.469,0.244,0.077,0.22,-0.24,-0.769,-0.207,0.288,-0.045,1.538,0.518,-0.993,-2.01,-0.915,0.864,1
1.736,-1.146,1.697,-0.548,-0.969,1.074,-1.278,-0.701,-0.802,-0.054,-2.167,0.123,-1.795,-0.502,0.263,1.05,-0.619,1.43,-0.706,1.69,1
0.093,0.03,2.636,0.949,-0.201,0.134,-0.48,-0.879,2.055,-0.822,0.464,0.209,0.265,0.157,-0.119,0.635,-0.729,-1.854,-2.113,-0.135,0
-0.097,1.437,0.817,0.31,-1.578,-0.375,-0.141,-0.99,-0.04,0.406,-0.036,1.684,0.756,-0.313,-2.385,-1.66,-1.733,-0.181,0.432,-0.881,1
-1.425,2.145,2.531,1.021,0.832,-1.231,0.233,0.343,-1.045,-0.055,-0.522,-0.897,1.13,0.579,0.701,-0.381,1.021,-1.03,1.436,-0.778,1
0.681,-0.151,-1.141,-0.074,-0.608,0.687,0.495,0.092,-0.177,-0.894,0.374,1.509,0.175,0.926,-1.287,-1.276,-0.233,-0.363,1.214,-1.542,1
-0.675,0.873,-0.439,0.893,1.158,0.086,3.872,-0.955,-0.467,-0.498,-1.139,-0.835,-0.207,0.66,-1.921,-0.287,0.413,0.923,-0.448,0.563,0
0.64,-1.132,1.299,0.253,0.033,-0.049,-0.683,0.214,0.628,-2.154,0.482,-0.761,1.442,0.128,-0.269,-0.778,0.411,0.371,0.982,-0.904,0
-1.246,0.384,0.654,2.357,0.074,-1.879,1.127,-1.227,2.146,-0.908,0.755,0.983,-0.565,0.838,1.366,2.056,1.797,0.178,-0.849,-0.347,0
1.217,-0.127,-0.28,-1.756,-0.131,0.464,-1.727,0.425,1.375,0.1,-1.187,0.969,0.241,0.896,-1.45,0.338,-0.773,0.859,0.309,-0.318,1
0.799,-0.057,0.36,1.069,-0.587,-0.38,1.069,-0.383,0.405,0.191,-0.053,0.567,0.405,0.996,-1.324,-0.71,0.997,1.948,0.023,0.989,1
-0.304,-1.056,-1.998,-0.861,-1.152,-1.084,2.643,0.618,-1.524,-1.671,1.801,-1.433,0.367,0.419,-0.041,1.036,-0.996,-0.159,-0.606,-0.979,0
0.168,-1.611,0.181,0.748,-1.331,-0.106,-0.911,-0.471,1.023,-0.448,0.291,-2.181,0.272,-0.147,0.004,0.475,0.044,-0.552,1.171,-1.235,0
0.143,0.596,1.17,0.788,1.219,-0.524,-0.496,0.539,-0.192,1.349,-1.013,-0.104,1.139,-0.16,-0.81,0.591,1.521,0.232,-0.963,0.493,1
1.77,-0.384,-0.555,0.632,0.22,-1.545,0.121,0.695,-0.121,1.638,-0.08,0.781,0.647,-0.001,-0.356,0.107,0.132,-0.661,0.355,-1.129,1
1.287,-0.143,1.508,-0.744,0.58,0.346,-1.231,-0.058,0.905,-0.919,0.117,-0.951,-0.444,0.777,0.069,-2.035,-0.328,0.821,-1.292,-0.88,0
1.747,0.735,0.436,-1.298,-0.881,-0.252,-0.319,0.189,0.503,0.321,-0.483,2.363,0.724,-0.336,0.735,-1.103,2.234,-0.731,-1.142,1.598,1
-0.39,-1.292,0.564,-0.191,-0.798,-1.346,-1.066,0.928,1.929,-1.56,-0.532,-0.168,-1.714,1.16,-0.886,0.516,-1.173,-1.331,0.065,2.414,0
-0.117,-1.004,-0.095,-0.628,-1.063,-0.788,0.731,-1.217,-0.545,-0.373,1.226,-0.852,-0.371,0.089,-1.247,-0.493,-0.6,-0.358,0.315,-1.496,0
-0.073,0.265,0.423,1.796,-0.219,0.49,-0.393,0.681,-3.221,-0.846,-0.098,1.273,-0.391,0.91,2.026,2.076,0.865,0.236,0.16,-0.208,0
-0.341,-0.295,0.61,-0.585,0.222,-0.848,0.376,-0.42,0.046,-0.095,1.124,-0.863,-0.731,-0.577,-0.284,-1.038,-0.037,-0.985,-0.577,0.552,1
1.064,-0.959,0.048,-0.492,0.299,-1.177,-2.02,0.778,-0.198,-0.441,0.273,0.218,-0.482,1.054,0.442,0.231,0.576,0.789,-1.33,0.139,0
0.419,-1.025,0.252,-1.249,1.366,-0.746,-2.06,-2.587,0.896,0.066,0.967,0.194,-0.556,-1.403,0.645,0.736,1.155,0.162,-0.679,0.213,0
1.412,0.172,1.0,-0.278,0.326,0.648,-0.894,-0.437,-0.669,0.224,-0.005,0.353,0.937,2.572,1.067,-0.208,-1.712,0.62,0.046,-0.047,1
-0.441,0.343,0.922,1.11,-0.123,1.382,0.835,0.404,-0.085,-1.052,-0.25,0.159,0.256,-0.782,-0.859,0.389,1.66,1.376,-0.294,-0.308,0
-1.498,-0.106,1.384,0.356,-0.444,-0.802,1.88,1.121,-1.03,0.919,-0.564,-1.474,2.105,0.666,0.772,0.313,-1.174,1.055,-0.398,-0.436,1
1.245,1.754,0.246,-0.544,0.024,1.566,-0.619,0.815,1.48,-0.155,-0.349,-0.846,-0.272,0.366,0.197,2.12,0.204,-0.462,0.729,0.95,1
-0.278,-0.911,0.515,1.582,-2.279,1.618,-1.843,1.026,1.069,-0.748,-0.922,-0.4,0.192,0.927,0.454,-1.085,0.51,0.911,-1.879,-1.414,1
0.337,0.71,-2.198,-0.251,-2.063,-0.234,0.282,1.158,1.19,1.102,1.013,-1.65,-0.63,-1.72,0.62,-0.041,-0.068,-0.805,-1.516,-0.768,0
-1.036,-0.728,0.45,-1.18,-1.573,2.212,-0.859,-1.784,0.029,0.058,0.167,-0.027,0.852,-0.975,-0.637,0.686,-0.356,0.887,-0.21,0.524,1
-0.801,-0.161,0.098,-0.781,0.541,3.273,1.523,1.034,0.429,0.738,1.892,0.101,-1.225,2.095,0.226,-0.955,-0.13,0.613,1.789,0.703,0
-0.036,-0.904,1.1,0.183,-1.32,-0.624,0.618,0.685,1.25,-0.388,-2.081,1.785,-0.001,1.193,0.866,-2.035,-0.62,0.075,0.991,-0.416,1
0.311,-0.926,-1.146,1.356,0.42,-0.938,0.826,1.36,-1.146,0.155,0.196,-0.326,-0.138,0.243,-0.349,-0.049,-0.896,-0.105,0.232,-1.219,1
-0.781,0.484,1.312,-0.166,-0.263,2.775,0.06,-0.505,0.018,-0.106,0.836,0.394,-0.645,1.308,-0.039,1.225,0.255,-1.131,1.872,-0.545,0
-0.238,-0.677,-0.266,-1.006,-0.247,0.154,1.642,-1.763,-0.322,1.058,-1.0,0.409,0.797,0.593,1.649,0.271,0.729,-0.666,-1.955,-0.439,0
-1.249,0.452,0.657,-0.036,0.8,0.634,1.016,0.653,1.411,-1.372,0.44,0.375,0.152,0.129,0.287,0.96,0.066,-1.092,0.768,0.561,0
0.281,0.098,-0.289,-0.604,0.751,-0.174,-1.843,-1.277,-1.377,-1.994,1.843,0.353,-0.586,-0.441,0.451,-1.039,-0.642,0.219,-0.984,-1.682,0
-0.491,-0.433,-0.145,1.43,-0.409,-0.338,-0.188,-0.656,0.894,-1.692,1.001,0.259,-0.897,-0.701,-0.502,0.86,0.594,0.796,-0.291,-2.677,0
1.233,-0.279,-1.57,0.623,1.957,0.304,-0.497,-0.093,0.747,0.176,0.155,0.38,0.152,-2.32,1.196,-1.173,-1.598,0.576,1.895,-1.444,0
-1.379,-0.94,0.991,-0.854,0.264,-0.837,-0.557,0.169,1.647,0.822,-0.415,1.039,-2.42,0.451,-2.143,-0.769,0.311,-0.816,0.839,-2.903,0
0.156,0.574,-1.572,-0.131,0.202,0.976,-1.495,0.791,1.265,-0.731,0.18,2.496,0.749,0.724,-0.935,0.849,-1.939,-0.248,-1.012,-0.093,1
-0.345,-0.53,0.698,0.019,-1.452,0.157,-0.828,-0.683,-2.333,-0.758,0.913,-0.161,-0.537,-0.454,-0.13,-0.023,-0.903,1.636,-0.133,-0.618,0
-0.82,-0.003,-0.281,-1.793,-0.56,0.081,0.777,-0.144,-0.907,1.779,1.267,0.196,-0.288,-0.808,0.4,-0.164,-0.759,0.187,-1.728,-1.49,1
0.627,-1.77,-0.502,0.179,-0.896,1.0,-0.212,0.684,-0.204,-1.183,0.813,-2.166,-0.766,-0.119,-1.472,0.128,0.414,-1.419,-0.087,-1.118,0
0.455,-1.004,0.35,0.294,0.843,0.288,0.163,-0.449,-0.208,-2.041,-1.59,1.059,0.384,0.248,-2.225,0.872,-0.562,0.267,1.175,0.497,0
-0.801,-0.74,-0.713,1.128,0.676,-0.08,-0.77,1.138,-0.567,-3.055,-0.685,0.55,-0.029,-0.629,1.629,-0.998,-0.0,0.47,0.466,-0.589,0
-1.011,-0.631,0.355,0.411,0.106,1.101,-0.209,0.726,-0.595,0.418,0.629,0.112,1.025,1.388,1.046,-0.098,-0.335,1.087,-0.384,-0.783,1
