,Unnamed: 0,Debt,Overdue days,Initial limit,BIRTHDATE,SEX,EDU,INCOME,TERM,Credit history rating,LV_AREA,LV_SETTLEMENTNAME,INDUSTRYNAME,PDN,UNDERAGECHILDRENCOUNT,FAMILYSTATUS,target
950,17758,1935.37,0,2000.0,1994-12-01,Male,College,1794.41,60,C1,Mogilevskaja oblast',BOBRUJSK,Public services,0.37,1,1,1
951,16198,1893.69,0,2000.0,1987-02-18,Male,University,2479.56,60,D3,g. Minsk,MINSK,Transport/Logistic,0.17,2,1,0
952,17320,9551.74,0,10000.0,1994-05-08,Female,College,2813.69,60,C2,Minskaja oblast',ZASLAVL',Medicine and healthcare,0.38,0,2,1
953,15153,4775.87,3,5000.0,1998-11-22,Male,College,1231.74,60,C3,Minskaja oblast',SMOLEVIChI,Trade,0.12,1,1,0
954,10475,1177.01,0,1300.0,1967-08-07,Female,University,982.32,60,B2,Vitebskaja oblast',GLUBOKOE,Transport/Logistic,0.04,0,1,1
955,16651,4666.14,0,5200.0,2002-01-08,Male,"Incomplete, University",977.07,60,B2,g. Minsk,MINSK,Public services,0.19,0,2,1
956,14124,1557.92,0,2000.0,1989-07-23,Male,College,1852.24,24,D3,g. Minsk,Minsk,Production,0.4,1,1,0
957,16603,11015.68,0,11600.0,1986-11-30,Male,University,1903.23,60,A3,g. Minsk,MINSK,Production,0.4,0,2,1
958,10978,3621.59,0,4000.0,1983-03-03,Male,High school,635.64,60,C3,Minskaja oblast',KOPYL',Production,0.29,0,2,0
959,11762,1747.96,0,1900.0,1986-02-01,Male,College,1905.06,60,C2,Minskaja oblast',BORISOV,Agriculture,0.21,1,2,0
960,12287,17912.06,0,20000.0,1984-09-24,Female,University,3974.45,60,D3,g. Minsk,MINSK,Trade,0.27,2,1,0
961,16472,19103.5,0,20000.0,1995-08-17,Male,University,4026.91,60,E1,g. Minsk,MINSK,Production,0.29,0,2,0
962,16161,2663.81,0,3000.0,2000-03-23,Male,University,1626.5,36,A2,MOGILEVSKAJa,MOGILEV,Science and Education,0.08,0,2,1
963,10246,1747.43,0,2500.0,1989-01-05,Male,University,2126.74,24,B2,Brestskaja oblast',Mikashevichi,Production,0.31,0,2,1
964,13362,9318.55,0,10000.0,1990-08-08,Female,High school,2984.1,60,B3,Minskaja oblast',VILEJKA,Trade,0.32,1,2,0
965,17263,955.17,0,1000.0,1994-07-23,Male,College,2546.01,60,E1,Vitebskaja oblast',OBOL',Construction,0.18,2,1,0
966,17098,955.17,0,1000.0,1991-01-08,Male,College,1514.33,60,D2,g. Minsk,Minsk,Production,0.39,0,2,0
967,14584,943.59,0,1000.0,1989-11-04,Male,University,1867.46,60,D1,Brestskaja oblast',DROGIChIN,Production,0.29,1,2,0
968,15782,2451.1,0,3000.0,1997-12-08,Male,College,1343.74,24,C2,Vitebskaja oblast',Andreevschina,Trade,0.4,2,1,0
969,18125,4452.21,0,4500.0,1990-04-16,Male,University,2702.18,60,B3,Brestskaja oblast',PINSK,Construction,0.4,0,2,0
970,18134,4303.8,0,4350.0,1995-06-23,Female,University,1769.87,60,A2,Grodnenskaja oblast',SchUChIN,Public Administration,0.4,0,2,1
971,16379,1480.54,0,1550.0,1983-09-20,Female,High school,792.21,60,C2,MOGILEVSKAJa,PROTASEVIChI,Medicine and healthcare,0.4,2,1,0
972,16248,2226.53,0,2500.0,1990-07-09,Male,College,2463.99,36,D2,Minskaja oblast',SMILOVIChI,Transport/Logistic,0.13,1,1,0
973,16671,5465.66,0,6000.0,1999-11-12,Female,University,1733.13,36,B2,MINSKAJa,RATOMKA,Trade,0.14,0,2,1
974,13918,931.85,0,1000.0,1990-07-23,Male,College,1773.5,60,C2,Gomel'skaja oblast',PROSKURNI,Trade,0.34,0,2,0
975,9944,4526.97,0,5000.0,2002-06-29,Male,College,1720.0,60,D3,Brestskaja oblast',KOBRIN,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.27,0,2,0
976,10965,3498.71,0,13000.0,1977-04-09,Male,College,2324.68,60,D3,Minskaja oblast',ChERVEN',Transport/Logistic,0.28,1,1,0
977,16204,3594.21,0,3800.0,1994-12-30,Male,University,1657.45,60,C1,g. Minsk,MINSK,Production,0.35,0,2,1
978,9448,6337.81,0,7000.0,1983-02-07,Male,College,1608.16,60,D1,Minskaja oblast',DUKORA,Production,0.13,3,1,0
979,17616,2896.64,0,3000.0,1984-08-10,Male,College,1280.96,60,A3,g. Minsk,MINSK,Production,0.13,1,2,1
980,15712,2637.26,0,2800.0,1980-01-23,Male,College,1630.3,60,D1,Brestskaja oblast',GRUShEVO,Production,0.05,0,1,0
981,13000,1549.66,0,2000.0,1988-11-27,Male,College,2201.21,24,C1,MOGILEVSKAJa,MOGILEV,Production,0.17,3,1,1
982,14512,6605.13,0,7000.0,1979-04-16,Female,University,2776.31,60,B2,Minskaja oblast',Kopische,Transport/Logistic,0.4,1,1,1
983,12162,5427.76,0,5900.0,1992-01-02,Male,College,2255.54,60,C3,g. Minsk,MINSK,Production,0.4,0,2,0
984,14016,1573.72,0,2000.0,1961-02-04,Female,University,535.0,36,B2,g. Minsk,Minsk,Retired,0.15,0,2,0
985,13749,6699.14,0,8600.0,2003-10-08,Male,College,2290.39,24,C2,Minskaja oblast',VILEJKA,Production,0.4,0,2,0
986,11773,1379.92,0,1500.0,1984-08-01,Male,High school,2159.66,60,D3,g. Minsk,Minsk,Trade,0.32,1,1,0
987,15850,7076.92,0,7500.0,1976-01-28,Female,College,900.28,60,D3,Minskaja oblast',UZNATsK,Agriculture,0.37,0,2,0
988,17406,954.57,0,1000.0,1999-07-16,Female,High school,1326.76,60,C3,GOMEL'SKAJa,GOMEL',Trade,0.39,0,2,0
989,10095,4074.28,0,4500.0,1998-05-21,Male,"Incomplete, University",1450.0,60,C2,Mogilevskaja oblast',BOBRUJSK,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.35,1,2,0
990,10661,2716.22,0,3000.0,2002-12-13,Male,High school,973.41,60,E2,Mogilevskaja oblast',KOSTJuKOVIChI,Production,0.17,1,1,0
991,11774,1633.88,0,8300.0,1971-11-11,Male,University,1942.28,60,B3,Grodnenskaja oblast',DJaTLOVO,Science and Education,0.4,0,2,1
992,16364,3093.13,3,3200.0,1979-09-23,Female,College,1762.76,60,D3,g. Minsk,MINSK,Medicine and healthcare,0.05,0,2,0
993,11408,0.0,0,1800.0,1993-02-09,Female,University,2129.8,36,C3,g. Minsk,MINSK,Science and Education,0.31,0,1,1
994,17454,854.62,0,1000.0,1983-10-01,Female,College,1374.62,24,C2,g. Minsk,MINSK,Medicine and healthcare,0.39,2,1,0
995,16403,1431.46,0,1500.0,1998-10-26,Male,College,2488.14,60,C1,g. Minsk,MINSK,Production,0.19,0,2,0
996,15495,9254.37,0,10000.0,1985-07-18,Male,College,1270.0,60,A2,g. Minsk,Minsk,Construction,0.24,0,2,0
997,18320,1000.0,0,1000.0,1992-07-13,Male,College,1339.13,60,C1,Minskaja oblast',STOLBTsY,Public Administration,0.4,1,1,1
998,13167,1177.23,0,1317.0,2001-08-17,Male,University,1497.0,60,D3,Mogilevskaja oblast',GORKI,Ministry of Internal Affairs/Ministry of Emergency Situations/Ministry of Defense,0.2,0,2,0
999,16192,14153.88,0,15000.0,1980-09-04,Male,College,2289.66,60,C2,VITEBSKAJa,VOLOHI,Agriculture,0.2,1,2,0
